movie_id,title,isAdult,startYear,runtimeMinutes,averageRating,numVotes,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western
tt0211623,si tu vas à rio... tu meurs,0.0,1987,100.0,3.9,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0211714,une pour toutes,0.0,1999,120.0,4.9,377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0211718,vengo del moro,0.0,2000,90.0,7.3,2989,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0211718,vengo del moro,0.0,2000,90.0,7.3,2989,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0211737,du jour au lendemain,0.0,1997,62.0,7.3,175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0211737,du jour au lendemain,0.0,1997,62.0,7.3,175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0211900,les acteurs,0.0,2000,103.0,5.8,1314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0211915,le fabuleux destin d'amélie poulain|amélie des abbesses|amélie,0.0,2001,122.0,8.3,797893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0211971,né pour l'enfer,0.0,1976,92.0,5.2,1013,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0212049,cecilia|la proie du désir,1.0,1983,97.0,4.3,543,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0212522,soplo de vida (souffle de vie),0.0,1999,112.0,6.3,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0212712,2046,0.0,2004,129.0,7.4,62052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0212826,bread and roses,0.0,2000,110.0,7.0,6101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0212830,bruiser,0.0,2000,99.0,5.3,6474,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
tt0212872,war song|war zone|la chute des aigles,0.0,1989,85.0,4.4,177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0213174,premières neiges,0.0,1999,63.0,6.4,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0213489,le beaujolais nouveau est arrivé|le beaujolais nouveau est arrivé,0.0,1978,92.0,4.8,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0213566,les combinards,0.0,1966,80.0,3.9,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0213566,les combinards,0.0,1966,80.0,3.9,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0213566,les combinards,0.0,1966,80.0,3.9,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0213649,la femme du bout du monde,0.0,1938,87.0,6.3,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0213652,les orgies du golden saloon,0.0,1975,81.0,3.8,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0213691,la gueule de l'emploi,0.0,1974,95.0,5.0,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0213910,les mutinés de l'elseneur,0.0,1936,90.0,4.2,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0213933,"nestor burma, détective de choc",0.0,1982,90.0,4.8,102,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0214028,quand passent les faisans,0.0,1965,89.0,6.3,235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0214238,un crime,0.0,1993,83.0,5.4,458,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0214265,la folie des hommes,0.0,2001,116.0,6.4,1065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0214271,le veau gras,0.0,1939,85.0,5.9,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0214289,"la vérité si je mens ! 2|la vérité si je mens, la suite|la vérité si je mens - la grande distrib!",0.0,2001,105.0,6.3,3745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0214529,belphégor : le fantôme du louvre,0.0,2001,97.0,4.5,5215,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
tt0214580,chef!,0.0,1999,61.0,6.0,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0214608,quand tu me reviendras,0.0,1999,97.0,6.8,451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0214694,flammes,0.0,1978,90.0,6.3,148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0214705,"un paradis pour des brutes, un enfer pour des femmes|les gardiennes du pénitencier",0.0,1981,84.0,2.8,203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0214738,la grâce,0.0,1979,56.0,7.2,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0214740,"la guerre du pétrole|lorna, la lionne du désert",0.0,1979,86.0,4.7,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0214878,le libertin,0.0,2000,100.0,6.3,1835,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0215277,un dérangement considérable,0.0,1999,110.0,5.6,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0215386,ça va pas être triste,0.0,1983,95.0,4.3,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0215750,stalingrad|stalingrad - enemy at the gates,0.0,2001,131.0,7.5,278933,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0215757,l'extra-terrestre,0.0,2000,93.0,3.5,575,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0215837,"marion la perverse|helga, la louve de stilberg",0.0,1978,97.0,3.6,448,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0215853,les hommes de joie,0.0,1974,70.0,4.0,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0216023,nathalie dans l'enfer nazi|nathalie rescapée de l'enfer,0.0,1978,103.0,4.4,348,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0216040,noix de coco,0.0,1939,80.0,6.1,51,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0216196,semana santa,0.0,2001,91.0,4.2,802,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0216386,volavérunt,0.0,1999,90.0,5.7,1022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0216522,deuxième vie|le 11ème commandement|mon futur et moi,0.0,2000,100.0,5.1,249,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0216578,les blessures assassines,0.0,2000,94.0,6.8,1322,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0216588,"bophana, une tragédie cambodgienne",0.0,1996,60.0,6.9,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0216605,la captive,0.0,2000,118.0,6.0,1981,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
tt0216625,projet inconnu|code inconnu,0.0,2000,118.0,7.1,15296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0216669,the day the ponies come back,0.0,2000,104.0,6.2,109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0216687,désirella|les chattes,0.0,1970,90.0,5.5,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0216689,les destinées sentimentales,0.0,2000,180.0,6.6,1318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0216717,djembefola,0.0,1991,65.0,8.3,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0216750,la ferme|total western,0.0,2000,84.0,6.3,749,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0216787,le goût des autres,0.0,2000,112.0,7.2,10420,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0216792,grisou|les hommes sans soleil,0.0,1938,87.0,6.9,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0216799,les fleurs d'harrison|harrison's flowers,0.0,2000,121.0,7.0,6789,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tt0216800,"harry, un ami qui vous veut du bien",0.0,2000,117.0,7.1,11990,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0216841,jet set,0.0,2000,106.0,4.2,1089,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0216890,lulu|amazone,0.0,2000,88.0,4.8,527,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0216892,machaho,0.0,1995,90.0,6.7,33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0216904,marie-line,0.0,2000,100.0,6.1,218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0216911,meilleur espoir féminin,0.0,2000,100.0,6.1,1096,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0216999,rencontres,0.0,1962,95.0,6.0,38,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0217019,sade,0.0,2000,100.0,6.1,1846,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0217028,la scarlatine,0.0,1983,72.0,4.5,33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0217085,te quiero,0.0,2001,85.0,5.0,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0217100,toutes les nuits,0.0,2001,112.0,7.3,317,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0217132,la vie moderne,0.0,2000,123.0,6.2,229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0217136,voyous voyelles,0.0,1999,95.0,6.0,394,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0217168,ça ira mieux demain,0.0,2000,89.0,6.0,545,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0217482,la ferme aux loups,0.0,1943,89.0,5.9,65,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0217779,salut les frangines,0.0,1975,78.0,3.8,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0217857,trente et quarante,0.0,1946,105.0,5.9,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0217895,les yeux cernés,0.0,1964,100.0,6.4,177,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0217978,christmas,0.0,2001,85.0,5.7,1640,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0217989,alice au pays des merveilles,0.0,1970,115.0,5.3,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0218086,la cavale,0.0,1971,100.0,5.5,26,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0218168,duos sur canapé,0.0,1979,85.0,4.2,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0218181,de sade 2000|eugénie de sade|sade's eugenia,0.0,1973,86.0,5.6,1161,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0218197,fais gaffe à la gaffe!,0.0,1981,85.0,3.1,119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0218290,féminin-féminin,0.0,1973,94.0,4.3,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0218290,féminin-féminin,0.0,1973,94.0,4.3,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0218378,rédemption,0.0,2000,120.0,6.3,6648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
tt0218379,kippour,0.0,2000,117.0,6.3,1911,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0218380,kiss me killer|embrasse-moi,0.0,1977,99.0,4.7,164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0218657,le temps de vivre,0.0,1969,100.0,6.4,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0218904,les cousines,0.0,1970,81.0,5.3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0218922,péché originel,0.0,2001,116.0,6.0,60083,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
tt0218932,le dernier été,0.0,1997,81.0,6.6,74,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0218987,frédérica,0.0,1942,92.0,5.7,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0219058,gloria mundi,0.0,1976,130.0,5.9,271,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0219161,la maison des filles perdues,0.0,1974,90.0,3.8,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0219171,mr. ripley et les ombres,0.0,2005,101.0,5.9,2859,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0219336,scandal: célébrité éphémère,0.0,2001,92.0,4.6,113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0219370,un balcon en forêt,0.0,1978,162.0,6.8,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tt0219908,maniac killer|kill & enjoy,0.0,1987,84.0,4.0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0219935,"muhammad ali, the greatest",0.0,1969,94.0,7.6,706,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0219952,le bon numéro,0.0,2000,105.0,5.1,10969,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0219992,la race d'ep|race d'ep!,0.0,1979,95.0,6.8,71,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0220400,du bleu jusqu'en amérique,0.0,1999,100.0,5.3,146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0220587,les joyeuses colonies de vacances,0.0,1979,92.0,4.5,36,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0220726,ressources humaines,0.0,1999,100.0,7.3,2836,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0220960,adam et ève,0.0,1984,75.0,2.4,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0221015,belphégor|le fantôme du louvre|le trésor des valois,0.0,1927,255.0,7.8,173,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0221057,l'amour pas comme les autres|les enjambées,0.0,1974,77.0,5.3,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0221069,insomnies,0.0,2000,104.0,6.2,3666,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
tt0221443,les nuits brûlantes de linda|mais qui donc a violé linda?|morbosita,1.0,1975,76.0,5.0,421,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0221554,six-pack,0.0,2000,110.0,5.4,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0222067,"journal intime homosexuel d'un été 75|johan|johan - mon été 75|johan, carnet intime homosexuel",0.0,1976,81.0,5.6,383,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0222150,liste d'attente,0.0,2000,105.0,7.0,1259,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0222337,l'heure de la libération a sonné,0.0,1974,62.0,7.6,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0222724,le journal d'anne frank,0.0,1999,88.0,6.7,253,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0222767,autour de la maison rose,0.0,1999,92.0,6.2,111,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0222767,autour de la maison rose,0.0,1999,92.0,6.2,111,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0223116,de gré ou de force,0.0,1998,86.0,8.2,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0223832,le vieux qui lisait des romans d'amour,0.0,2001,115.0,6.5,1362,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0223911,un homme parfait,1.0,2000,83.0,4.9,93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0223963,promène-toi donc tout nu!,0.0,1999,50.0,6.0,132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0224209,t'aime,0.0,2000,90.0,1.8,455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0224578,à la verticale de l'été,0.0,2000,112.0,7.2,4001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0225376,les charlots en délire,0.0,1979,90.0,3.7,118,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0225410,le coeur à l'ouvrage,0.0,2000,97.0,4.8,153,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0226198,la mã©canique des femmes|la mécanique des femmes,0.0,2000,94.0,4.7,170,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0226540,too much flesh,0.0,2000,110.0,5.1,779,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0226540,too much flesh,0.0,2000,110.0,5.1,779,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0226708,épouse-moi,0.0,2000,90.0,5.5,264,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0227377,le retour des bidasses en folie,0.0,1983,85.0,3.6,115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0227445,the score,0.0,2001,124.0,6.8,134663,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0227458,le secret,0.0,2000,107.0,6.1,828,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0227750,et vive la liberté!,0.0,1978,90.0,4.4,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0228149,collections privées,0.0,1979,103.0,5.3,406,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0228149,collections privées,0.0,1979,103.0,5.3,406,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0228149,collections privées,0.0,1979,103.0,5.3,406,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0228418,les idoles,0.0,1968,105.0,5.2,159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0228453,jesuit joe,0.0,1991,100.0,6.7,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0228556,mais qu'est-ce que j'ai fait au bon dieu pour avoir une femme qui boit dans les cafés avec les hommes?,0.0,1980,90.0,5.2,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0228637,new old ou les chroniques du temps présent|new old,0.0,1979,67.0,6.9,108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0228780,retour en force,0.0,1980,94.0,5.3,119,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0228786,les rivières pourpres,0.0,2000,106.0,6.9,65965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0228838,le seuil du vide,0.0,1972,90.0,5.8,111,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0228992,une femme d'extérieur,0.0,2000,118.0,6.1,148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0229039,roue de cendres,0.0,1968,110.0,6.9,133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0229088,à l'ombre de la canaille bleue,0.0,1986,82.0,6.7,133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0229187,24 heures de la vie d'une femme,0.0,2002,107.0,6.0,439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0229653,le pique-nique de lulu kreutz,0.0,1999,102.0,5.2,120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0229664,princes et princesses,0.0,2000,70.0,7.6,2428,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0230098,la confusion des genres,0.0,2000,94.0,6.3,1124,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0230107,coups de coeur: une jeune fille si charmante|une jeune fille si charmante,0.0,1993,83.0,4.9,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0230600,les autres,0.0,2001,104.0,7.6,395874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
tt0230745,scènes de crimes,0.0,2000,100.0,6.2,740,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0230753,selon matthieu,0.0,2000,108.0,6.5,351,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0230783,signs & wonders,0.0,2000,105.0,5.8,708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0230883,tire pas sur mon collant,0.0,1978,96.0,3.5,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0230921,que faisaient les femmes pendant que l'homme marchait sur la lune?,0.0,2000,98.0,6.5,160,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0231844,juste une question d'amour,0.0,2000,88.0,7.8,6109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0232083,merci pour le chocolat,0.0,2000,101.0,6.7,6015,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0232671,les soleils de l'île de pâques,0.0,1972,90.0,5.8,187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0233004,il était une fois... le diable|devil story : il était une fois le diable,0.0,1986,76.0,3.7,674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0233230,après la vie,0.0,2002,124.0,7.0,934,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0233418,cavale,0.0,2002,117.0,6.9,1250,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0233427,la chambre des magiciennes,0.0,2000,80.0,6.5,201,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0233709,la fausse suivante,0.0,2000,96.0,6.0,253,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0233987,les joyeux lurons,0.0,1972,82.0,3.6,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
