tconst,numVotes,averageRating
tt0116790,16267,7.7
tt0116866,951,7.0
tt0116887,121,5.6
tt0116922,154187,7.6
tt0116932,759,6.2
tt0116967,339,6.0
tt0116990,196,6.0
tt0117023,111,5.8
tt0117040,11708,7.9
tt0117049,39,6.0
tt0117050,823,6.7
tt0117073,1735,6.3
tt0117076,617,7.3
tt0117187,146,6.7
tt0117214,4454,7.8
tt0117221,1897,6.9
tt0117262,541,7.5
tt0117296,546,6.2
tt0117303,295,5.8
tt0117329,564,5.5
tt0117351,1234,5.7
tt0117352,93,6.7
tt0117357,629,5.3
tt0117359,4788,7.5
tt0117365,504,5.8
tt0117394,2108,7.2
tt0117398,8562,7.7
tt0117400,258,5.7
tt0117412,1981,5.8
tt0117422,599,6.7
tt0117466,58,8.3
tt0117472,140,6.2
tt0117477,8212,7.3
tt0117544,314,5.9
tt0117555,2423,8.1
tt0117589,47608,8.0
tt0117697,33,7.0
tt0117737,30635,6.5
tt0117808,1705,5.9
tt0117815,147,6.4
tt0117865,476,6.4
tt0117910,1059,6.6
tt0117939,93,6.8
tt0117959,1844,6.5
tt0117968,1560,6.8
tt0118003,825,6.0
tt0118015,5536,7.4
tt0118018,2397,5.9
tt0118020,3293,7.2
tt0118043,2688,6.8
tt0118044,2361,6.5
tt0118097,187,5.5
tt0118100,2285,6.7
tt0118105,231,5.4
tt0118201,894,7.0
tt0118230,885,6.2
tt0118235,51,4.7
tt0118237,211,5.9
tt0118584,100,5.2
tt0118604,27155,5.1
tt0118613,55,5.6
tt0118635,3644,6.9
tt0118636,41880,6.7
tt0118644,2237,6.4
tt0118659,92,6.0
tt0118664,212,3.6
tt0118682,3252,6.4
tt0118685,572,6.6
tt0118687,244,5.8
tt0118694,168430,8.1
tt0118700,393,5.1
tt0118734,2868,5.4
tt0118756,3875,6.9
tt0118777,223,5.6
tt0118788,2771,7.0
tt0118801,277,6.1
tt0118808,28,3.7
tt0118818,6288,7.1
tt0118819,33847,7.3
tt0118823,632,7.0
tt0118834,2007,6.3
tt0118843,56632,8.0
tt0118851,3615,6.2
tt0118865,425,6.7
tt0118876,181,6.5
tt0118890,49,5.3
tt0118895,1145,6.6
tt0118917,200,6.3
tt0118976,4809,6.3
tt0118978,634,6.9
tt0118992,146,5.1
tt0118996,18859,6.5
tt0118997,203,5.5
tt0119034,800,6.8
tt0119035,344,4.7
tt0119038,44598,7.6
tt0119040,242,7.2
tt0119062,5201,5.6
tt0119112,185,4.5
tt0119113,766,7.2
tt0119116,510714,7.6
tt0119132,86,6.1
tt0119140,103,4.8
tt0119150,308,6.2
tt0119242,952,6.4
tt0119247,2906,5.8
tt0119307,767,6.2
tt0119329,1866,6.1
tt0119342,514,5.6
tt0119349,60299,7.3
tt0119389,1912,7.1
tt0119391,232,6.7
tt0119393,184,6.7
tt0119395,124791,6.4
tt0119409,82,6.0
tt0119413,784,7.2
tt0119418,1178,1.9
tt0119432,26040,5.2
tt0119436,558,6.2
tt0119463,99,7.2
tt0119494,2204,6.2
tt0119558,67203,6.8
tt0119565,2674,6.0
tt0119576,4773,3.0
tt0119586,1436,6.6
tt0119588,2505,5.8
tt0119589,850,5.6
tt0119590,9054,7.5
tt0119609,71,6.2
tt0119617,79,5.2
tt0119620,1743,6.9
tt0119623,1481,5.9
tt0119629,3214,7.2
tt0119633,211,5.3
tt0119662,64,5.3
tt0119674,275,5.1
tt0119689,217,7.6
tt0119773,1164,6.8
tt0119779,69,5.8
tt0119794,7085,6.1
tt0119809,10385,6.5
tt0119828,4493,7.3
tt0119844,1744,6.8
tt0119853,107,6.7
tt0119855,477,6.9
tt0119863,4293,6.3
tt0119901,2641,6.2
tt0119923,662,5.8
tt0119927,264,6.4
tt0119942,30214,6.7
tt0119952,396,6.9
tt0119972,895,6.1
tt0119981,2048,5.9
tt0120013,1864,6.1
tt0120018,3030,6.5
tt0120064,257,5.7
tt0120065,24,5.3
tt0120090,2042,7.0
tt0120112,8776,5.9
tt0120125,12836,7.7
tt0120156,405,3.6
tt0120202,22408,6.7
tt0120265,37313,7.7
tt0120275,2480,6.7
tt0120308,442,6.3
tt0120311,389,6.4
tt0120337,206,6.5
tt0120360,426,4.4
tt0120378,721,7.7
tt0120399,55031,6.7
tt0120404,1596,5.1
tt0120405,104,6.4
tt0120443,826,6.9
tt0120448,3541,7.0
tt0120449,7786,7.4
tt0120453,483,7.2
tt0120458,30116,5.0
tt0120460,144,5.7
tt0120471,4925,6.4
tt0120494,1160,6.7
tt0120526,346,6.8
tt0120537,368,4.1
tt0120564,138,5.2
tt0120604,12619,4.1
tt0120610,10081,5.5
tt0120626,3429,7.1
tt0120630,213361,7.1
tt0120639,401,6.4
tt0120658,319,6.1
tt0120665,969,7.0
tt0120696,37454,5.9
tt0120712,400,7.0
tt0120716,18050,6.5
tt0120754,660,5.1
tt0120763,656,7.2
tt0120785,233,6.4
tt0120799,155,6.4
tt0120804,290421,6.6
tt0120809,202,6.6
tt0120835,2497,6.8
tt0120854,72,5.9
tt0120882,13361,6.1
tt0120883,180,6.1
tt0120907,107764,6.8
tt0121411,268,6.0
tt0122082,8410,7.6
tt0122107,60,6.5
tt0122289,19,5.5
tt0122392,142,6.5
tt0122430,250,5.3
tt0122444,137,6.6
tt0122492,327,7.1
tt0122556,128,6.6
tt0122617,818,6.7
tt0122679,52,6.0
tt0122690,196296,7.2
tt0123172,268,4.4
tt0123221,2032,5.6
tt0123310,20,4.8
tt0123385,2220,6.7
tt0123791,81,6.6
tt0123808,520,4.7
tt0123952,705,6.7
tt0123963,57,5.2
tt0123974,54,6.7
tt0124114,11,4.7
tt0124115,419,6.5
tt0124167,67,6.7
tt0124207,5652,7.6
tt0124294,691,7.2
tt0124314,291,6.7
tt0124319,222,4.7
tt0124545,194,5.9
tt0125054,75,5.9
tt0125384,85,5.2
tt0125484,46,6.2
tt0125659,73575,7.7
tt0125806,564,4.3
tt0126004,2311,6.0
tt0126023,190,6.9
tt0126651,579,6.6
tt0126712,64,5.0
tt0126734,387,6.6
tt0126735,591,6.5
tt0127032,6,6.6
tt0127069,453,3.2
tt0127353,225,6.3
tt0127463,25,2.6
tt0127594,84,6.0
tt0127611,18,6.5
tt0127887,122,5.8
tt0127915,192,6.8
tt0127952,337,6.6
tt0128027,117,5.3
tt0128142,257,7.5
tt0128352,31,5.0
tt0128447,98,5.1
tt0129185,18,6.6
tt0129303,249,7.4
tt0129431,66,6.7
tt0129774,1057,6.4
tt0129831,331,7.9
tt0129854,932,6.1
tt0129893,767,5.7
tt0129923,1464,6.6
tt0130179,256,6.7
tt0130233,50,6.5
tt0130675,258,6.6
tt0130730,212,7.5
tt0130792,60,6.4
tt0131401,195,5.2
tt0131408,124,7.3
tt0131496,148,3.9
tt0131720,23,6.8
tt0132011,74,5.5
tt0132068,174,6.9
tt0132085,31,6.0
tt0132892,351,7.0
tt0132905,1266,6.6
tt0132983,257,6.6
tt0133148,123,5.5
tt0133314,1085,5.4
tt0133363,20262,7.6
tt0133385,45586,6.0
tt0134208,210,6.5
tt0134281,141,6.9
tt0134993,267,5.5
tt0135024,4245,5.3
tt0135178,26,5.9
tt0135652,377,6.4
tt0135667,195,6.4
tt0135715,98,5.3
tt0135793,53,6.5
tt0135826,26,4.3
tt0135834,120,7.0
tt0135930,56,6.7
tt0136244,6937,6.0
tt0136289,73,7.0
tt0136444,44,7.1
tt0136770,21,6.1
tt0136787,21,5.5
tt0136798,35,5.2
tt0137187,281,7.3
tt0137320,505,7.5
tt0137358,86,7.2
tt0137439,6282,7.4
tt0137583,12,4.4
tt0137853,77,6.4
tt0137856,43,5.7
tt0138126,161,5.8
tt0138332,20,5.0
tt0138368,24,5.7
tt0138375,51,4.9
tt0138405,25,6.0
tt0138539,237,5.3
tt0138564,24,6.7
tt0138590,2806,6.1
tt0138677,87,7.9
tt0138731,82,6.8
tt0138825,45,6.0
tt0139000,129,5.6
tt0139098,70,6.3
tt0139117,72,6.3
tt0139152,36,5.9
tt0139164,122,4.2
tt0139222,116,5.5
tt0139236,49,5.3
tt0139249,177,6.8
tt0139338,121,5.2
tt0139371,114,5.1
tt0139422,131,5.6
tt0139483,35,4.3
tt0139505,81,5.7
tt0139564,2368,6.8
tt0139623,20,6.9
tt0139667,36,5.5
tt0139683,238,5.3
tt0139728,254,6.9
tt0139756,72,6.6
tt0139865,110,6.0
tt0139944,113,5.4
tt0140074,76,6.6
tt0140357,62,5.4
tt0140360,139,6.7
tt0140364,40,5.6
tt0140381,377,6.9
tt0140405,38,5.6
tt0140417,34,6.0
tt0140425,14,6.6
tt0140603,1373,6.9
tt0140720,50,6.9
tt0140805,23,4.6
tt0140808,176,7.0
tt0140834,411,5.4
tt0140888,42808,8.0
tt0140892,21,6.1
tt0140894,374,7.8
tt0140923,79,6.3
tt0140974,51,6.5
tt0140984,28,5.5
tt0141083,174,5.8
tt0141140,51,4.1
tt0141446,79,5.1
tt0141532,119,4.8
tt0141656,70,7.0
tt0141666,165,6.4
tt0141673,336,5.5
tt0141709,120,5.9
tt0141734,99,5.9
tt0141817,165,6.0
tt0141926,87792,6.6
tt0142082,196,6.7
tt0142150,35,6.0
tt0142157,114,6.8
tt0142198,297,5.4
tt0142266,31,6.4
tt0142297,82,5.2
tt0142383,81,6.6
tt0142412,45,6.5
tt0142623,35,6.0
tt0142688,198662,6.7
tt0142751,28,7.9
tt0142812,16,7.1
tt0142919,16,6.5
tt0143020,17,6.5
tt0143022,25,6.2
tt0143023,25,6.1
tt0143086,68,5.7
tt0143088,1053,7.0
tt0143116,56,5.8
tt0143170,36,6.5
tt0143186,160,6.3
tt0143235,292,6.8
tt0143316,438,6.5
tt0143337,269,5.3
tt0143343,84,7.9
tt0143422,1699,3.5
tt0143614,612,5.9
tt0143628,46,5.1
tt0143686,115,6.2
tt0143748,98,6.3
tt0143749,112,7.7
tt0143757,41,5.6
tt0143834,84,6.4
tt0143851,211,6.5
tt0143865,58,6.4
tt0143894,181,6.4
tt0143895,12,2.6
tt0143907,1562,7.4
tt0143929,17,6.2
tt0143946,9,6.6
tt0143956,18,5.6
tt0143975,18,6.0
tt0144126,89,6.8
tt0144127,179,5.9
tt0144134,714,6.4
tt0144168,21469,6.2
tt0144180,31,4.6
tt0144183,136,5.9
tt0144201,14388,7.5
tt0144286,2047,6.4
tt0144622,834,6.5
tt0144666,52,5.8
tt0144971,8,5.2
tt0144995,55,6.2
tt0145005,703,5.6
tt0145046,6892,8.0
tt0145682,263,7.0
tt0145816,150,6.0
tt0145853,118,5.7
tt0145891,2047,6.9
tt0145900,129,6.4
tt0146289,1069,6.4
tt0146327,121,6.4
tt0146336,72115,5.6
tt0146429,37,4.8
tt0146458,921,6.8
tt0146558,25,6.0
tt0147530,268,5.2
tt0147741,29,4.6
tt0147858,66,5.7
tt0147920,118,4.4
tt0148103,1081,6.9
tt0149603,29,6.0
tt0149641,72,7.4
tt0149642,42,5.5
tt0149665,127,5.9
tt0149697,31,6.9
tt0149707,92,6.4
tt0149721,29,6.0
tt0149742,39,6.1
tt0149839,9,3.2
tt0149843,31,5.0
tt0149912,34,5.2
tt0149941,9,4.7
tt0150010,23,5.6
tt0150079,126,6.3
tt0150086,84,6.2
tt0150143,1422,6.7
tt0150211,120,6.1
tt0150331,165,3.9
tt0150368,9,5.7
tt0150430,454,6.9
tt0150472,148,5.3
tt0150505,289,4.3
tt0150689,66,4.2
tt0150702,29,5.5
tt0151028,23,5.1
tt0151117,25,6.2
tt0151132,43,6.6
tt0151137,69962,6.4
tt0151423,66,5.6
tt0151479,2416,7.8
tt0151615,48,3.6
tt0151691,8955,7.4
tt0151701,74,6.5
tt0151785,357,7.1
tt0152015,5310,5.7
tt0152178,519,5.1
tt0152223,60,5.8
tt0152243,37,5.9
tt0152367,76,5.6
tt0152438,1896,6.9
tt0152548,231,4.7
tt0152798,57,4.2
tt0152930,89947,7.0
tt0153323,85,6.0
tt0153414,366,6.7
tt0153415,75,6.3
tt0153523,45,6.1
tt0153554,92,5.2
tt0153737,344,3.9
tt0154043,21,6.1
tt0154111,172,6.6
tt0154139,42,7.1
tt0154174,164,6.7
tt0154175,87,6.2
tt0154232,120,6.5
tt0154255,153,5.8
tt0154270,170,5.2
tt0154283,10,5.8
tt0154297,86,6.6
tt0154301,24,6.0
tt0154306,52,5.8
tt0154389,48,6.5
tt0154391,23,6.2
tt0154473,58,5.9
tt0154509,130,6.7
tt0154609,107,6.8
tt0154867,37,6.8
tt0154896,33,5.8
tt0154961,13,8.0
tt0155000,132,5.5
tt0155040,90,6.0
tt0155108,40,6.4
tt0155116,30,5.7
tt0155157,1533,6.7
tt0155415,186,5.5
tt0155581,503,5.7
tt0155591,14,4.9
tt0155626,50,5.9
tt0155629,152,6.5
tt0155685,74,5.4
tt0155755,388,6.0
tt0155796,1620,7.2
tt0155885,27,6.5
tt0155903,61,5.7
tt0155955,101,6.0
tt0156083,244,5.3
tt0156300,100,6.8
tt0156405,24,6.1
tt0156408,1593,6.8
tt0156426,63,6.4
tt0156427,200,6.8
tt0156441,13,6.9
tt0156464,16,6.3
tt0156583,197,6.5
tt0156610,4436,7.4
tt0156701,2288,7.3
tt0156729,10170,7.1
tt0156749,285,6.7
tt0156794,14589,7.9
tt0156797,19,5.7
tt0156901,2768,7.2
tt0157016,25967,7.3
tt0157030,199,6.8
tt0157044,5601,6.6
tt0157117,1427,6.6
tt0157124,313,6.7
tt0157160,411,6.7
tt0157183,4885,7.6
tt0157208,1582,6.5
tt0157209,62,6.2
tt0157210,20,5.1
tt0157627,20,5.3
tt0157764,22,6.5
tt0157793,32,7.0
tt0157850,9,5.7
tt0157864,8,8.2
tt0157927,178,6.4
tt0157949,34,6.1
tt0158117,738,6.3
tt0158299,71,6.3
tt0158350,161,7.2
tt0158393,25,7.2
tt0158530,136,6.2
tt0158692,3060,6.8
tt0158693,98,5.3
tt0158736,128,4.8
tt0158749,73,6.5
tt0158777,42,6.8
tt0158783,12,5.2
tt0158815,47,5.2
tt0158848,75,6.2
tt0159028,19,5.5
tt0159039,135,7.0
tt0159052,111,5.5
tt0159057,166,5.6
tt0159069,39,6.0
tt0159318,147,6.7
tt0159373,544,5.2
tt0159382,23647,7.0
tt0159621,41,6.7
tt0159633,17,6.3
tt0159665,139,6.2
tt0159676,39,6.4
tt0160104,96,5.4
tt0160149,113,6.9
tt0160166,343,6.9
tt0160245,546,3.6
tt0160593,12,6.1
tt0160639,83,5.8
tt0160664,150,6.1
tt0160689,85,5.6
tt0160699,66,7.2
tt0160709,29,5.7
tt0160724,40,6.8
tt0160754,125,7.0
tt0160780,10,5.6
tt0160790,23,5.6
tt0160811,274,6.5
tt0160831,24,5.1
tt0160893,32,5.5
tt0160947,153,6.4
tt0161008,34,5.0
tt0161010,4209,5.9
tt0161013,261,5.3
tt0161045,52,4.3
tt0161053,32,5.8
tt0161060,90,6.3
tt0161067,9,6.0
tt0161069,52,5.5
tt0161440,82,5.7
tt0161804,29,7.2
tt0161824,35,5.3
tt0161825,31,5.9
tt0161977,621,6.8
tt0162555,785,6.4
tt0162556,876,6.4
tt0162866,6485,7.2
tt0162875,574,6.4
tt0162911,31,6.5
tt0162941,737,7.2
tt0163019,1036,7.3
tt0163141,352,5.9
tt0163166,917,5.3
tt0163180,406,6.2
tt0163318,562,5.2
tt0163379,125,5.9
tt0163537,219,6.9
tt0163573,13,5.2
tt0163584,90,6.8
tt0163653,171,5.5
tt0163716,490,6.1
tt0163923,111,7.1
tt0164006,133,7.1
tt0164008,588,5.7
tt0164368,2510,6.6
tt0164503,37,7.5
tt0164560,28,6.0
tt0164839,233,6.1
tt0164869,54,4.1
tt0164876,190,4.3
tt0164961,23189,6.4
tt0165100,156,5.8
tt0165378,160,6.7
tt0165429,195,6.3
tt0165525,109,5.6
tt0165550,268,5.7
tt0165611,6,6.8
tt0165621,617,3.7
tt0165626,24,4.8
tt0165689,174,4.3
tt0165695,80,5.3
tt0165697,161,3.3
tt0165698,28,6.0
tt0165774,231,5.1
tt0165777,225,5.8
tt0165778,115,5.0
tt0165798,97602,7.5
tt0165807,347,5.9
tt0165909,94,7.5
tt0165926,75,6.8
tt0166076,40,6.5
tt0166090,595,6.0
tt0166092,8,6.0
tt0166178,73,6.6
tt0166199,408,4.4
tt0166308,326,5.0
tt0166315,23,5.5
tt0166345,28,5.4
tt0166396,28185,7.3
tt0166503,634,6.9
tt0166598,40,4.9
tt0166651,83,5.4
tt0166707,774,6.8
tt0166748,73,5.4
tt0166808,1900,5.9
tt0166817,286,5.8
tt0166924,386496,7.9
tt0167000,53,6.2
tt0167020,106,4.6
tt0167059,2130,6.5
tt0167165,643,4.6
tt0167380,368,6.6
tt0167456,14522,4.3
tt0167460,206,5.0
tt0167806,85,4.5
tt0167833,260,4.9
tt0167886,1165,7.2
tt0167925,1988,6.8
tt0167926,3171,7.4
tt0168091,84,5.4
tt0168270,364,5.7
tt0168594,278,6.5
tt0168629,117396,7.9
tt0168740,2295,6.0
tt0168856,7394,6.0
tt0168899,551,5.2
tt0168997,118,5.6
tt0169128,175,6.1
tt0169145,5666,7.7
tt0169348,87,5.8
tt0169364,622,6.4
tt0169410,97,7.4
tt0169604,60,6.9
tt0169817,105,6.0
tt0169847,49,7.6
tt0169865,100,5.5
tt0169909,42,6.4
tt0169979,23,4.9
tt0170001,34,5.2
tt0170067,21,6.5
tt0170107,929,4.5
tt0170179,31,5.9
tt0170259,3334,7.2
tt0170351,3737,6.1
tt0170705,9612,7.6
tt0170734,283,7.4
tt0171159,34,6.1
tt0171182,39,6.2
tt0171183,47,6.3
tt0171186,35,6.5
tt0171194,41,6.7
tt0171296,53,6.6
tt0171381,43,6.1
tt0171685,11904,7.5
tt0171791,223,4.5
tt0171863,127,6.5
tt0172257,47,6.3
tt0172907,52,5.6
tt0173089,84,5.9
tt0173716,16781,6.3
tt0173796,637,4.8
tt0173797,521,4.5
tt0173798,542,4.7
tt0173799,435,4.3
tt0173800,418,4.4
tt0173806,110,7.1
tt0173906,1783,7.2
tt0173907,123,5.6
tt0173986,59,8.1
tt0173987,95,4.9
tt0173999,693,6.2
tt0174015,17,6.8
tt0174129,67,6.1
tt0174204,3729,4.7
tt0174224,430,6.4
tt0174227,207,5.5
tt0174309,18,6.8
tt0174311,87,8.5
tt0174330,4419,6.3
tt0174398,661,6.7
tt0174479,41,6.1
tt0174862,363,6.9
tt0175280,11,3.8
tt0175445,85,7.8
tt0175470,23,6.8
tt0175473,83,6.5
tt0175575,215,6.8
tt0175612,90,4.4
tt0175615,189,6.0
tt0175688,31,7.4
tt0176164,45,8.4
tt0176422,1899,6.2
tt0176519,233,5.4
tt0176666,1040,7.3
tt0176999,126,6.9
tt0177596,21,6.2
tt0177636,304,5.5
tt0177650,2185,5.2
tt0177746,2030,6.5
tt0177747,3086,6.2
tt0177845,1505,6.2
tt0177912,75,6.9
tt0177982,9,6.8
tt0178351,285,4.5
tt0178537,71,5.2
tt0178654,138,4.9
tt0178655,328,4.6
tt0178705,97,5.8
tt0178721,746,6.2
tt0178731,18,6.1
tt0178819,232,7.7
tt0178901,37,6.4
tt0178909,73,7.9
tt0178988,2054,5.4
tt0179075,18,6.1
tt0179161,126,6.3
tt0179185,57,7.0
tt0179206,109,5.5
tt0179338,125,5.8
tt0179492,552,6.4
tt0179641,615,6.2
tt0179841,3101,6.1
tt0179850,185,6.8
tt0179853,94,5.8
tt0180096,202,8.8
tt0180768,209,4.9
tt0180901,205,6.5
tt0181289,226,5.3
tt0181310,1039,5.5
tt0181342,193,4.4
tt0181530,5156,7.4
tt0181548,103,4.3
tt0181549,699,5.4
tt0181627,10872,7.5
tt0181696,377,4.1
tt0181882,131,6.2
tt0181910,125,5.5
tt0181912,3037,6.2
tt0181960,4520,7.6
tt0181978,1077,4.7
tt0182028,52,5.8
tt0182077,73,6.6
tt0182221,292,3.1
tt0182295,4910,5.9
tt0182357,443,5.6
tt0182412,115,5.8
tt0182671,52,6.0
tt0182678,38,6.4
tt0182835,18,6.0
tt0182891,32,4.7
tt0183025,61,5.7
tt0183056,1181,6.7
tt0183075,39,6.9
tt0183228,135,6.0
tt0183503,2671,6.7
tt0183523,76745,5.7
tt0183595,234,7.1
tt0183710,588,7.1
tt0183779,219,6.4
tt0183841,33,6.4
tt0183869,59455,6.5
tt0183938,102,5.6
tt0184115,711,7.0
tt0184483,159,6.9
tt0184748,127,5.7
tt0184765,58,8.2
tt0184819,448,6.4
tt0184878,165,6.3
tt0185125,103475,7.8
tt0185134,74,4.8
tt0185142,52,5.5
tt0185167,172,5.5
tt0185200,144,5.3
tt0185201,22,5.9
tt0185215,84,6.3
tt0185661,18,4.3
tt0185786,289,5.8
tt0185907,103,4.8
tt0185995,16,7.2
tt0185997,461,5.7
tt0186256,156,6.1
tt0186397,678,6.0
tt0186412,212,7.0
tt0186508,20723,7.6
tt0186515,26,5.8
tt0186730,2910,7.4
tt0186827,103,5.1
tt0186884,85,5.7
tt0186981,31,6.8
tt0186997,247,5.5
tt0187044,1101,6.6
tt0187090,198,4.9
tt0187190,79,5.7
tt0187200,398,6.9
tt0187297,50,5.6
tt0187330,518,4.6
tt0187388,52,5.6
tt0187457,1065,6.3
tt0187460,67,5.0
tt0187474,706,6.0
tt0187554,113,7.3
tt0187557,130,5.1
tt0187567,190,5.3
tt0187579,728,6.3
tt0187601,1339,6.2
tt0187682,50,5.1
tt0187685,24,5.9
tt0187687,194,6.1
tt0187732,695,5.3
tt0187781,707,5.9
tt0187852,26,5.6
tt0188049,26,5.9
tt0188140,139,5.8
tt0188172,61,7.0
tt0188194,57,6.6
tt0188195,975,7.5
tt0188246,592,4.5
tt0188266,40,7.1
tt0188388,315,6.3
tt0188500,177,5.6
tt0188506,533,5.7
tt0188589,136,6.7
tt0189092,865,7.1
tt0189142,2846,6.7
tt0189163,109,6.3
tt0189172,384,7.3
tt0189192,20271,5.7
tt0189330,162,6.8
tt0189331,306,7.1
tt0189417,8,6.2
tt0189459,257,7.3
tt0189475,588,5.7
tt0189493,65,5.5
tt0189529,317,6.0
tt0189603,248,4.3
tt0189630,1989,6.9
tt0189634,216,3.6
tt0189772,52,6.8
tt0189916,1716,5.8
tt0189938,170,4.3
tt0189960,96,5.6
tt0190409,12,5.4
tt0190590,332806,7.7
tt0190655,75,5.3
tt0190718,320,6.0
tt0190861,8279,6.6
tt0190882,941,6.1
tt0190959,9,5.2
tt0191007,21,7.2
tt0191012,10,5.9
tt0191033,61,4.4
tt0191053,471,6.3
tt0191091,106,7.1
tt0191116,42,7.2
tt0191124,83,6.6
tt0191246,167,6.6
tt0191277,7,6.6
tt0191304,32,6.0
tt0191321,17,5.9
tt0191387,19,5.0
tt0191400,86,7.2
tt0191450,56,6.6
tt0191606,69,6.1
tt0191608,8,6.3
tt0191610,648,6.3
tt0191636,5746,7.1
tt0191669,80,3.7
tt0191760,151,6.5
tt0191810,45,6.7
tt0191896,386,6.7
tt0191924,12,5.9
tt0191993,61,6.2
tt0192011,35,6.1
tt0192056,194,6.6
tt0192099,181,6.3
tt0192293,110,6.6
tt0192444,23,6.8
tt0192453,12,6.9
tt0192691,40,6.2
tt0192718,4729,7.9
tt0192949,1806,5.7
tt0192992,61,3.8
tt0193092,122,6.4
tt0193148,58,5.3
tt0193239,286,7.0
tt0193426,37,6.7
tt0193431,98,6.3
tt0193715,724,7.3
tt0193844,10,4.6
tt0193894,29,5.9
tt0193926,116,5.7
tt0193965,54,6.1
tt0193982,12,4.8
tt0194054,54,5.8
tt0194060,10,6.8
tt0194138,130,8.0
tt0194201,325,6.9
tt0194229,14,3.9
tt0194314,12137,5.2
tt0194323,116,7.6
tt0194455,15,6.9
tt0194470,10,5.5
tt0194483,28,5.9
tt0194484,101,6.8
tt0194487,13,5.6
tt0194666,85,6.7
tt0194730,23,6.6
tt0194748,300,4.3
tt0194766,62,6.7
tt0194827,142,5.3
tt0194911,54,5.9
tt0194983,18,5.2
tt0195038,10,6.4
tt0195072,34,6.4
tt0195119,98,6.0
tt0195122,27,6.3
tt0195156,12,6.2
tt0195212,8,6.7
tt0195223,47,6.1
tt0195232,281,6.4
tt0195234,19384,6.9
tt0195246,27,6.7
tt0195249,144,7.0
tt0195537,124,3.9
tt0195548,34,6.5
tt0195612,8,4.6
tt0195701,118,7.5
tt0195939,54,5.7
tt0196069,8263,7.7
tt0196166,17,4.8
tt0196355,1087,5.9
tt0196420,231,5.4
tt0196460,18,6.3
tt0196594,114,7.2
tt0196653,22,5.5
tt0196739,112,5.5
tt0196778,8,6.4
tt0196879,367,7.7
tt0196881,113,5.7
tt0197089,19,6.9
tt0197121,9,7.0
tt0197203,79,5.3
tt0197287,46,5.1
tt0197460,23,6.9
tt0197485,924,6.1
tt0197569,5138,6.8
tt0197612,147,6.8
tt0197674,12,6.6
tt0197716,56,5.6
tt0197732,249,6.6
tt0197887,7,5.3
tt0197975,62,3.9
tt0197980,75,6.1
tt0197997,14,6.0
tt0198311,37,5.4
tt0198342,13,6.1
tt0198366,125,3.9
tt0198655,22,5.3
tt0198918,45,6.6
tt0198974,13,5.5
tt0199068,143,6.2
tt0199077,331,6.4
tt0199175,417,6.5
tt0199348,73,6.3
tt0199390,83,6.8
tt0199414,90,5.7
tt0199423,18,6.5
tt0199481,5442,2.7
tt0199509,12,6.2
tt0199570,10,5.9
tt0200031,164,7.1
tt0200052,210,6.8
tt0200071,15699,7.4
tt0200091,233,3.1
tt0200201,53,5.6
tt0200257,416,6.5
tt0200457,79,6.4
tt0200556,26,8.1
tt0200575,85,7.0
tt0200637,3343,7.8
tt0200669,4617,5.9
tt0200720,8124,7.0
tt0200828,226,6.2
tt0200846,173,6.6
tt0200995,27,6.8
tt0201403,139,5.6
tt0201430,14,6.8
tt0201483,252,6.5
tt0201538,1347,6.8
tt0201542,61,6.8
tt0201631,2881,7.3
tt0201634,243,6.7
tt0201693,14,5.8
tt0201794,109,5.4
tt0201833,222,6.0
tt0201918,68,4.4
tt0201952,400,7.0
tt0202055,1957,8.1
tt0202062,38,7.3
tt0202243,60,5.4
tt0202287,186,5.7
tt0202433,741,6.6
tt0202460,24,4.8
tt0202656,83,7.3
tt0202713,53,5.8
tt0202818,85,5.1
tt0202935,33,6.3
tt0203020,18,4.5
tt0203276,53,6.0
tt0203427,1136,6.8
tt0203759,95,6.5
tt0203911,251,6.7
tt0204181,44,6.0
tt0204239,21,5.7
tt0204285,154,6.8
tt0204315,429,6.5
tt0204481,139,6.5
tt0204495,48,7.3
tt0204700,9390,5.9
tt0204709,5743,7.0
tt0204761,2045,5.6
tt0204913,167,7.7
tt0205011,732,6.4
tt0205059,11,7.0
tt0205073,95,6.5
tt0205250,161,5.9
tt0205269,66,4.7
tt0205307,24,5.3
tt0205317,37,6.6
tt0205422,94,5.5
tt0205430,231,5.8
tt0205725,1040,7.0
tt0205726,329,6.9
tt0205735,4515,6.4
tt0205763,52,4.3
tt0205804,14,5.5
tt0205864,95,6.9
tt0206012,243,5.8
tt0206151,318,5.2
tt0206154,821,5.5
tt0206168,354,6.5
tt0206210,56,4.9
tt0206227,153,7.3
tt0206366,83,6.8
tt0206381,92,5.3
tt0206390,84,6.8
tt0206461,155,5.8
tt0206713,295,3.8
tt0206742,2149,6.4
tt0206866,419,7.1
tt0206917,16518,6.1
tt0207145,849,7.1
tt0207319,62,6.3
tt0207330,9,6.4
tt0207373,13,6.1
tt0207440,47,4.9
tt0207489,116,4.3
tt0207520,80,6.6
tt0207529,34,4.6
tt0207755,192,6.2
tt0207801,456,6.7
tt0207943,176,5.7
tt0208014,13,6.9
tt0208348,297,6.2
tt0208483,79,6.5
tt0208491,805,4.6
tt0208554,281,6.9
tt0208655,398,5.0
tt0208694,447,6.5
tt0208696,11,5.7
tt0208915,38,6.3
tt0208980,13,6.2
tt0209045,45,5.6
